SAMPLE_INDEX,FUNCTION_NAME,FUNCTION_INDEX,PEAQ_OBJECTIVE_DIFFERENCE,PEAQ_OBJECTIVE_DIFFERENCE ^ 2.0
35,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
35,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
35,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0
35,Lame Constant MP3 Compression Bitrate 64,12,0.60675,0.3681455625
36,Lame MP3 Compression V1,0,0.047,0.002209
36,Lame MP3 Compression V2,1,0.13175,0.0173580625
36,Lame MP3 Compression V3,2,0.1905,0.03629025
36,Lame MP3 Compression V4,3,0.28425,0.0807980625
36,Lame MP3 Compression V5,4,0.515,0.265225
36,Lame MP3 Compression V6,5,0.67875,0.46070156249999994
36,Lame MP3 Compression V7,6,0.6965,0.48511225
36,Lame MP3 Compression V8,7,0.94275,0.8887775625
36,Lame MP3 Compression V9,8,0.96125,0.9240015625000001
36,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
36,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
36,Lame Constant MP3 Compression Bitrate 128,11,0.00925,8.556249999999999E-5
36,Lame Constant MP3 Compression Bitrate 64,12,0.60375,0.3645140625
37,Lame MP3 Compression V1,0,0.0985,0.00970225
37,Lame MP3 Compression V2,1,0.19325,0.0373455625
37,Lame MP3 Compression V3,2,0.2455,0.06027025
37,Lame MP3 Compression V4,3,0.35575,0.1265580625
37,Lame MP3 Compression V5,4,0.58975,0.3478050625
37,Lame MP3 Compression V6,5,0.70375,0.4952640625
37,Lame MP3 Compression V7,6,0.77525,0.6010125625
37,Lame MP3 Compression V8,7,0.917,0.8408890000000001
37,Lame MP3 Compression V9,8,0.9485,0.89965225
37,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
37,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
37,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0
37,Lame Constant MP3 Compression Bitrate 64,12,0.62375,0.38906406250000003
38,Lame MP3 Compression V1,0,0.06475,0.0041925625
38,Lame MP3 Compression V2,1,0.121,0.014641
38,Lame MP3 Compression V3,2,0.15475,0.0239475625
38,Lame MP3 Compression V4,3,0.21575,0.0465480625
38,Lame MP3 Compression V5,4,0.497,0.247009
38,Lame MP3 Compression V6,5,0.8055,0.6488302499999999
38,Lame MP3 Compression V7,6,0.709,0.5026809999999999
38,Lame MP3 Compression V8,7,0.79625,0.6340140625
38,Lame MP3 Compression V9,8,0.94325,0.8897205625000001
38,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
38,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
38,Lame Constant MP3 Compression Bitrate 128,11,0.0315,9.9225E-4
38,Lame Constant MP3 Compression Bitrate 64,12,0.42625,0.18168906250000003
39,Lame MP3 Compression V1,0,0.073,0.0053289999999999995
39,Lame MP3 Compression V2,1,0.091,0.008281
39,Lame MP3 Compression V3,2,0.13875,0.019251562500000003
39,Lame MP3 Compression V4,3,0.28375,0.0805140625
39,Lame MP3 Compression V5,4,0.49775,0.2477550625
39,Lame MP3 Compression V6,5,0.662,0.438244
39,Lame MP3 Compression V7,6,0.7185,0.51624225
39,Lame MP3 Compression V8,7,0.9255,0.85655025
39,Lame MP3 Compression V9,8,0.9615,0.9244822500000001
39,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
39,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
39,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0
39,Lame Constant MP3 Compression Bitrate 64,12,0.57125,0.32632656250000003
40,Lame MP3 Compression V1,0,0.0855,0.007310250000000001
40,Lame MP3 Compression V2,1,0.08575,0.007353062500000001
40,Lame MP3 Compression V3,2,0.166,0.027556000000000004
40,Lame MP3 Compression V4,3,0.294,0.08643599999999999
40,Lame MP3 Compression V5,4,0.50825,0.2583180625
40,Lame MP3 Compression V6,5,0.6385,0.40768224999999997
40,Lame MP3 Compression V7,6,0.77025,0.5932850625
40,Lame MP3 Compression V8,7,0.896,0.8028160000000001
40,Lame MP3 Compression V9,8,0.94175,0.8868930625
40,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
40,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
40,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0
40,Lame Constant MP3 Compression Bitrate 64,12,0.63925,0.40864056249999997
42,Lame MP3 Compression V1,0,0.1105,0.01221025
42,Lame MP3 Compression V2,1,0.1005,0.010100250000000002
42,Lame MP3 Compression V3,2,0.13725,0.018837562500000002
42,Lame MP3 Compression V4,3,0.27325,0.07466556249999999
42,Lame MP3 Compression V5,4,0.44325,0.19647056249999997
42,Lame MP3 Compression V6,5,0.65075,0.42347556250000007
42,Lame MP3 Compression V7,6,0.70125,0.4917515625000001
42,Lame MP3 Compression V8,7,0.8345,0.69639025
42,Lame MP3 Compression V9,8,0.8695,0.7560302500000001
42,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
42,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
42,Lame Constant MP3 Compression Bitrate 128,11,0.013,1.69E-4
42,Lame Constant MP3 Compression Bitrate 64,12,0.526,0.27667600000000003
43,Lame MP3 Compression V1,0,0.087,0.007568999999999999
43,Lame MP3 Compression V2,1,0.07675,0.0058905625
43,Lame MP3 Compression V3,2,0.1165,0.013572250000000001
43,Lame MP3 Compression V4,3,0.306,0.093636
43,Lame MP3 Compression V5,4,0.505,0.255025
43,Lame MP3 Compression V6,5,0.71075,0.5051655625
43,Lame MP3 Compression V7,6,0.6825,0.46580625
43,Lame MP3 Compression V8,7,0.79525,0.6324225625000001
43,Lame MP3 Compression V9,8,0.8935,0.7983422499999999
43,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
43,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
43,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0
43,Lame Constant MP3 Compression Bitrate 64,12,0.604,0.364816
44,Lame MP3 Compression V1,0,0.0835,0.006972250000000001
44,Lame MP3 Compression V2,1,0.1095,0.01199025
44,Lame MP3 Compression V3,2,0.15675,0.0245705625
44,Lame MP3 Compression V4,3,0.3625,0.13140625
44,Lame MP3 Compression V5,4,0.52625,0.2769390625
44,Lame MP3 Compression V6,5,0.7075,0.50055625
44,Lame MP3 Compression V7,6,0.747,0.558009
44,Lame MP3 Compression V8,7,0.8575,0.73530625
44,Lame MP3 Compression V9,8,0.91125,0.8303765625
44,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
44,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
44,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0
44,Lame Constant MP3 Compression Bitrate 64,12,0.5755,0.33120025000000003
45,Lame MP3 Compression V1,0,0.07375,0.0054390624999999995
45,Lame MP3 Compression V2,1,0.152,0.023104
45,Lame MP3 Compression V3,2,0.186,0.034596
45,Lame MP3 Compression V4,3,0.2835,0.08037224999999999
45,Lame MP3 Compression V5,4,0.5105,0.26061024999999993
45,Lame MP3 Compression V6,5,0.70775,0.5009100625
45,Lame MP3 Compression V7,6,0.72075,0.5194805625
45,Lame MP3 Compression V8,7,0.91925,0.8450205625
45,Lame MP3 Compression V9,8,0.93925,0.8821905625
45,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
45,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
45,Lame Constant MP3 Compression Bitrate 128,11,0.0075,5.625E-5
45,Lame Constant MP3 Compression Bitrate 64,12,0.57225,0.32747006250000005
46,Lame MP3 Compression V1,0,0.06575,0.0043230625000000005
46,Lame MP3 Compression V2,1,0.0965,0.009312250000000001
46,Lame MP3 Compression V3,2,0.1425,0.020306249999999998
46,Lame MP3 Compression V4,3,0.35225,0.1240800625
46,Lame MP3 Compression V5,4,0.5925,0.35105625
46,Lame MP3 Compression V6,5,0.6985,0.48790225000000004
46,Lame MP3 Compression V7,6,0.75575,0.5711580625
46,Lame MP3 Compression V8,7,0.89225,0.7961100624999999
46,Lame MP3 Compression V9,8,0.94075,0.8850105625
46,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
46,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
46,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0
46,Lame Constant MP3 Compression Bitrate 64,12,0.59,0.34809999999999997
47,Lame MP3 Compression V1,0,0.06175,0.0038130625
47,Lame MP3 Compression V2,1,0.08525,0.0072675625000000015
47,Lame MP3 Compression V3,2,0.102,0.010403999999999998
47,Lame MP3 Compression V4,3,0.28075,0.0788205625
47,Lame MP3 Compression V5,4,0.553,0.30580900000000005
47,Lame MP3 Compression V6,5,0.663,0.43956900000000004
47,Lame MP3 Compression V7,6,0.77225,0.5963700625
47,Lame MP3 Compression V8,7,0.86725,0.7521225625
47,Lame MP3 Compression V9,8,0.9235,0.85285225
47,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
47,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
47,Lame Constant MP3 Compression Bitrate 128,11,0.0115,1.3225E-4
47,Lame Constant MP3 Compression Bitrate 64,12,0.616,0.379456
48,Lame MP3 Compression V1,0,0.12125,0.0147015625
48,Lame MP3 Compression V2,1,0.16525,0.027307562500000004
48,Lame MP3 Compression V3,2,0.22,0.0484
48,Lame MP3 Compression V4,3,0.43875,0.19250156249999997
48,Lame MP3 Compression V5,4,0.54575,0.2978430625
48,Lame MP3 Compression V6,5,0.8065,0.65044225
48,Lame MP3 Compression V7,6,0.73725,0.5435375625
48,Lame MP3 Compression V8,7,0.77125,0.5948265625
48,Lame MP3 Compression V9,8,0.91675,0.8404305624999999
48,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
48,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
48,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0
48,Lame Constant MP3 Compression Bitrate 64,12,0.5475,0.29975625
49,Lame MP3 Compression V1,0,0.1165,0.013572250000000001
49,Lame MP3 Compression V2,1,0.13075,0.0170955625
49,Lame MP3 Compression V3,2,0.173,0.029928999999999997
49,Lame MP3 Compression V4,3,0.3515,0.12355224999999999
49,Lame MP3 Compression V5,4,0.479,0.22944099999999998
49,Lame MP3 Compression V6,5,0.75975,0.5772200625
49,Lame MP3 Compression V7,6,0.72975,0.5325350625
49,Lame MP3 Compression V8,7,0.73575,0.5413280625
49,Lame MP3 Compression V9,8,0.86575,0.7495230625
49,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
49,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
49,Lame Constant MP3 Compression Bitrate 128,11,0.00825,6.806250000000001E-5
49,Lame Constant MP3 Compression Bitrate 64,12,0.54975,0.3022250625
50,Lame MP3 Compression V1,0,0.07775,0.0060450625
50,Lame MP3 Compression V2,1,0.12775,0.0163200625
50,Lame MP3 Compression V3,2,0.1695,0.028730250000000002
50,Lame MP3 Compression V4,3,0.2835,0.08037224999999999
50,Lame MP3 Compression V5,4,0.45075,0.2031755625
50,Lame MP3 Compression V6,5,0.654,0.42771600000000004
50,Lame MP3 Compression V7,6,0.664,0.44089600000000007
50,Lame MP3 Compression V8,7,0.9465,0.89586225
50,Lame MP3 Compression V9,8,0.9655,0.93219025
50,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
50,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
50,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0
50,Lame Constant MP3 Compression Bitrate 64,12,0.63725,0.4060875625
51,Lame MP3 Compression V1,0,0.08875,0.0078765625
51,Lame MP3 Compression V2,1,0.14125,0.019951562499999995
51,Lame MP3 Compression V3,2,0.18975,0.036005062500000004
51,Lame MP3 Compression V4,3,0.31525,0.09938256249999998
51,Lame MP3 Compression V5,4,0.536,0.28729600000000005
51,Lame MP3 Compression V6,5,0.68525,0.46956756250000004
51,Lame MP3 Compression V7,6,0.784,0.6146560000000001
51,Lame MP3 Compression V8,7,0.8925,0.79655625
51,Lame MP3 Compression V9,8,0.94525,0.8934975625000001
51,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
51,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
51,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0
51,Lame Constant MP3 Compression Bitrate 64,12,0.584,0.34105599999999997
52,Lame MP3 Compression V1,0,0.102,0.010403999999999998
52,Lame MP3 Compression V2,1,0.11975,0.014340062499999999
52,Lame MP3 Compression V3,2,0.2185,0.04774225
52,Lame MP3 Compression V4,3,0.334,0.11155600000000002
52,Lame MP3 Compression V5,4,0.557,0.31024900000000005
52,Lame MP3 Compression V6,5,0.66475,0.4418925624999999
52,Lame MP3 Compression V7,6,0.77725,0.6041175625
52,Lame MP3 Compression V8,7,0.89375,0.7987890625
52,Lame MP3 Compression V9,8,0.94425,0.8916080625
52,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
52,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
52,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0
52,Lame Constant MP3 Compression Bitrate 64,12,0.569,0.32376099999999997
53,Lame MP3 Compression V1,0,0.05775,0.0033350625000000004
53,Lame MP3 Compression V2,1,0.13625,0.018564062500000002
53,Lame MP3 Compression V3,2,0.19425,0.037733062500000004
53,Lame MP3 Compression V4,3,0.28625,0.0819390625
53,Lame MP3 Compression V5,4,0.4255,0.18105025
53,Lame MP3 Compression V6,5,0.70525,0.49737756250000004
53,Lame MP3 Compression V7,6,0.7005,0.49070025
53,Lame MP3 Compression V8,7,0.94425,0.8916080625
53,Lame MP3 Compression V9,8,0.96475,0.9307425625
53,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
53,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
53,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0
53,Lame Constant MP3 Compression Bitrate 64,12,0.57,0.32489999999999997
54,Lame MP3 Compression V1,0,0.016,2.56E-4
54,Lame MP3 Compression V2,1,0.09975,0.0099500625
54,Lame MP3 Compression V3,2,0.18625,0.0346890625
54,Lame MP3 Compression V4,3,0.2735,0.07480225000000001
54,Lame MP3 Compression V5,4,0.43175,0.18640806250000003
54,Lame MP3 Compression V6,5,0.602,0.36240399999999995
54,Lame MP3 Compression V7,6,0.71475,0.5108675625
54,Lame MP3 Compression V8,7,0.925,0.8556250000000001
54,Lame MP3 Compression V9,8,0.95575,0.9134580625
54,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
54,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
54,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0
54,Lame Constant MP3 Compression Bitrate 64,12,0.61175,0.3742380625
55,Lame MP3 Compression V1,0,0.06925,0.004795562500000001
55,Lame MP3 Compression V2,1,0.10275,0.0105575625
55,Lame MP3 Compression V3,2,0.1725,0.029756249999999995
55,Lame MP3 Compression V4,3,0.35575,0.1265580625
55,Lame MP3 Compression V5,4,0.489,0.239121
55,Lame MP3 Compression V6,5,0.75425,0.5688930624999999
55,Lame MP3 Compression V7,6,0.6675,0.44555625
55,Lame MP3 Compression V8,7,0.63675,0.40545056250000006
55,Lame MP3 Compression V9,8,0.787,0.6193690000000001
55,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
55,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
55,Lame Constant MP3 Compression Bitrate 128,11,0.03675,0.0013505624999999998
55,Lame Constant MP3 Compression Bitrate 64,12,0.22375,0.0500640625
56,Lame MP3 Compression V1,0,0.03975,0.0015800625
56,Lame MP3 Compression V2,1,0.0975,0.00950625
56,Lame MP3 Compression V3,2,0.138,0.019044000000000002
56,Lame MP3 Compression V4,3,0.25075,0.06287556249999998
56,Lame MP3 Compression V5,4,0.4975,0.24750625
56,Lame MP3 Compression V6,5,0.65975,0.43527006249999994
56,Lame MP3 Compression V7,6,0.69475,0.4826775625
56,Lame MP3 Compression V8,7,0.90375,0.8167640625000001
56,Lame MP3 Compression V9,8,0.94,0.8835999999999999
56,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
56,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
56,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0
56,Lame Constant MP3 Compression Bitrate 64,12,0.58075,0.3372705625
57,Lame MP3 Compression V1,0,0.06625,0.004389062500000001
57,Lame MP3 Compression V2,1,0.123,0.015129
57,Lame MP3 Compression V3,2,0.1615,0.02608225
57,Lame MP3 Compression V4,3,0.34675,0.1202355625
57,Lame MP3 Compression V5,4,0.524,0.27457600000000004
57,Lame MP3 Compression V6,5,0.67425,0.4546130625
57,Lame MP3 Compression V7,6,0.69075,0.47713556249999994
57,Lame MP3 Compression V8,7,0.84475,0.7136025625
57,Lame MP3 Compression V9,8,0.92525,0.8560875625000001
57,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
57,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
57,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0
57,Lame Constant MP3 Compression Bitrate 64,12,0.5875,0.34515625000000005
58,Lame MP3 Compression V1,0,0.09525,0.0090725625
58,Lame MP3 Compression V2,1,0.12175,0.0148230625
58,Lame MP3 Compression V3,2,0.212,0.044944
58,Lame MP3 Compression V4,3,0.3175,0.10080625
58,Lame MP3 Compression V5,4,0.53675,0.28810056249999993
58,Lame MP3 Compression V6,5,0.66525,0.4425575625
58,Lame MP3 Compression V7,6,0.79825,0.6372030625
58,Lame MP3 Compression V8,7,0.89625,0.8032640624999999
58,Lame MP3 Compression V9,8,0.9355,0.87516025
58,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
58,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
58,Lame Constant MP3 Compression Bitrate 128,11,0.0215,4.6224999999999993E-4
58,Lame Constant MP3 Compression Bitrate 64,12,0.63175,0.3991080625
59,Lame MP3 Compression V1,0,0.015,2.25E-4
59,Lame MP3 Compression V2,1,0.0925,0.00855625
59,Lame MP3 Compression V3,2,0.16075,0.0258405625
59,Lame MP3 Compression V4,3,0.253,0.064009
59,Lame MP3 Compression V5,4,0.4915,0.24157225
59,Lame MP3 Compression V6,5,0.64925,0.4215255625
59,Lame MP3 Compression V7,6,0.69525,0.48337256250000005
59,Lame MP3 Compression V8,7,0.91975,0.8459400624999999
59,Lame MP3 Compression V9,8,0.947,0.8968089999999999
59,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
59,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
59,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0
59,Lame Constant MP3 Compression Bitrate 64,12,0.62975,0.39658506250000003
60,Lame MP3 Compression V1,0,0.07675,0.0058905625
60,Lame MP3 Compression V2,1,0.097,0.009409
60,Lame MP3 Compression V3,2,0.173,0.029928999999999997
60,Lame MP3 Compression V4,3,0.287,0.08236899999999998
60,Lame MP3 Compression V5,4,0.5235,0.27405224999999994
60,Lame MP3 Compression V6,5,0.66825,0.4465580625
60,Lame MP3 Compression V7,6,0.71475,0.5108675625
60,Lame MP3 Compression V8,7,0.91875,0.8441015624999999
60,Lame MP3 Compression V9,8,0.9605,0.9225602500000001
60,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
60,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
60,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0
60,Lame Constant MP3 Compression Bitrate 64,12,0.552,0.30470400000000003
61,Lame MP3 Compression V1,0,0.0795,0.00632025
61,Lame MP3 Compression V2,1,0.13325,0.017755562500000002
61,Lame MP3 Compression V3,2,0.169,0.028561000000000003
61,Lame MP3 Compression V4,3,0.286,0.08179599999999998
61,Lame MP3 Compression V5,4,0.4815,0.23184224999999997
61,Lame MP3 Compression V6,5,0.66575,0.44322306249999993
61,Lame MP3 Compression V7,6,0.6975,0.48650625000000003
61,Lame MP3 Compression V8,7,0.846,0.7157159999999999
61,Lame MP3 Compression V9,8,0.87,0.7569
61,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
61,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
61,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0
61,Lame Constant MP3 Compression Bitrate 64,12,0.56075,0.31444056249999996
62,Lame MP3 Compression V1,0,0.08375,0.007014062500000001
62,Lame MP3 Compression V2,1,0.155,0.024025
62,Lame MP3 Compression V3,2,0.18825,0.0354380625
62,Lame MP3 Compression V4,3,0.29525,0.08717256250000001
62,Lame MP3 Compression V5,4,0.5395,0.29106024999999996
62,Lame MP3 Compression V6,5,0.71325,0.5087255625000001
62,Lame MP3 Compression V7,6,0.73075,0.5339955625
62,Lame MP3 Compression V8,7,0.90175,0.8131530625000001
62,Lame MP3 Compression V9,8,0.94475,0.8925525624999999
62,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
62,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
62,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0
62,Lame Constant MP3 Compression Bitrate 64,12,0.57975,0.3361100625
63,Lame MP3 Compression V1,0,0.0565,0.00319225
63,Lame MP3 Compression V2,1,0.1085,0.01177225
63,Lame MP3 Compression V3,2,0.158,0.024964
63,Lame MP3 Compression V4,3,0.289,0.08352099999999998
63,Lame MP3 Compression V5,4,0.56125,0.31500156250000005
63,Lame MP3 Compression V6,5,0.7105,0.50481025
63,Lame MP3 Compression V7,6,0.742,0.5505639999999999
63,Lame MP3 Compression V8,7,0.88725,0.7872125624999999
63,Lame MP3 Compression V9,8,0.91925,0.8450205625
63,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
63,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
63,Lame Constant MP3 Compression Bitrate 128,11,2.5E-4,6.25E-8
63,Lame Constant MP3 Compression Bitrate 64,12,0.66625,0.4438890625
64,Lame MP3 Compression V1,0,0.079,0.006241
64,Lame MP3 Compression V2,1,0.14625,0.021389062499999997
64,Lame MP3 Compression V3,2,0.19875,0.039501562500000004
64,Lame MP3 Compression V4,3,0.30375,0.09226406250000001
64,Lame MP3 Compression V5,4,0.554,0.3069160000000001
64,Lame MP3 Compression V6,5,0.649,0.42120100000000005
64,Lame MP3 Compression V7,6,0.74025,0.5479700624999999
64,Lame MP3 Compression V8,7,0.8985,0.8073022499999999
64,Lame MP3 Compression V9,8,0.9415,0.88642225
64,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
64,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
64,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0
64,Lame Constant MP3 Compression Bitrate 64,12,0.63975,0.40928006250000004
65,Lame MP3 Compression V1,0,0.075,0.005625
65,Lame MP3 Compression V2,1,0.1165,0.013572250000000001
65,Lame MP3 Compression V3,2,0.183,0.033489
65,Lame MP3 Compression V4,3,0.46025,0.2118300625
65,Lame MP3 Compression V5,4,0.54175,0.29349306249999996
65,Lame MP3 Compression V6,5,0.66775,0.44589006249999996
65,Lame MP3 Compression V7,6,0.6445,0.41538024999999995
65,Lame MP3 Compression V8,7,0.59775,0.3573050625
65,Lame MP3 Compression V9,8,0.7485,0.5602522500000001
65,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
65,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
65,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0
65,Lame Constant MP3 Compression Bitrate 64,12,0.42725,0.1825425625
66,Lame MP3 Compression V1,0,0.1035,0.01071225
66,Lame MP3 Compression V2,1,0.1765,0.031152249999999996
66,Lame MP3 Compression V3,2,0.20875,0.0435765625
66,Lame MP3 Compression V4,3,0.346,0.11971599999999999
66,Lame MP3 Compression V5,4,0.56675,0.3212055625
