SAMPLE_INDEX,FUNCTION_NAME,FUNCTION_INDEX,PEAQ_OBJECTIVE_DIFFERENCE,PEAQ_OBJECTIVE_DIFFERENCE ^ 2.0,PEAQ_OBJECTIVE_DIFFERENCE VARIANCE,COMPRESSION_RATIO,COMPRESSION_RATIO ^ 2.0,COMPRESSION_RATIO VARIANCE
18,Lame MP3 Compression V9,8,0.94775,0.8982300624999999,0.0,0.05455804621698968,0.0029765804070151823,0.0
18,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0,0.0,0.4301907545651753,0.1850640853133549,0.0
18,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0,0.0,0.3441526036521403,0.11844101460054716,0.0
18,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0,0.0,0.17207630182607014,0.02961025365013679,0.0
18,Lame Constant MP3 Compression Bitrate 64,12,0.57075,0.3257555625,0.0,0.08603815091303507,0.007402563412534198,0.0
19,Lame MP3 Compression V1,0,0.06525,0.0042575625,0.0,0.1503223375327175,0.022596805161300252,0.0
19,Lame MP3 Compression V2,1,0.12725,0.0161925625,0.0,0.13199034515067878,0.017421451212995313,0.0
19,Lame MP3 Compression V3,2,0.16975,0.028815062500000006,0.0,0.1246575481978633,0.015539504322702612,0.0
19,Lame MP3 Compression V4,3,0.29125,0.08482656250000001,0.0,0.11292507307335853,0.012752072128623363,0.0
19,Lame MP3 Compression V5,4,0.51525,0.26548256249999996,0.0,0.09691513305971138,0.009392543015981561,0.0
19,Lame MP3 Compression V6,5,0.667,0.44488900000000003,0.0,0.08530487121775351,0.007276921053477512,0.0
19,Lame MP3 Compression V7,6,0.71275,0.5080125625,0.0,0.07864424731894612,0.006184917636363564,0.0
19,Lame MP3 Compression V8,7,0.9325,0.86955625,0.0,0.06440639990222938,0.004148184348365893,0.0
19,Lame MP3 Compression V9,8,0.957,0.9158489999999999,0.0,0.053763659880434675,0.002890531123739061,0.0
19,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0,0.0,0.4301907545651753,0.1850640853133549,0.0
19,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0,0.0,0.3441526036521403,0.11844101460054716,0.0
19,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0,0.0,0.17207630182607014,0.02961025365013679,0.0
19,Lame Constant MP3 Compression Bitrate 64,12,0.57175,0.3268980625,0.0,0.08603815091303507,0.007402563412534198,0.0
20,Lame MP3 Compression V1,0,0.07925,0.0062805625000000006,0.0,0.15004640940563954,0.022513924975524794,0.0
20,Lame MP3 Compression V2,1,0.12025,0.014460062499999999,0.0,0.13237882877596527,0.01752415430809633,0.0
20,Lame MP3 Compression V3,2,0.1815,0.03294225,0.0,0.1252093757668221,0.015677387779917253,0.0
20,Lame MP3 Compression V4,3,0.296,0.08761599999999999,0.0,0.11343098868037256,0.012866589193006808,0.0
20,Lame MP3 Compression V5,4,0.53225,0.2832900625,0.0,0.09601945994388196,0.009219736687914752,0.0
20,Lame MP3 Compression V6,5,0.69775,0.4868550625,0.0,0.08436909880402428,0.007118144833003211,0.0
20,Lame MP3 Compression V7,6,0.75525,0.5704025625,0.0,0.07566333443577898,0.005724940177940538,0.0
20,Lame MP3 Compression V8,7,0.93525,0.8746925625,0.0,0.0649091549220642,0.004213198392696531,0.0
20,Lame MP3 Compression V9,8,0.96375,0.9288140625,0.0,0.05327479702553051,0.002838203998111474,0.0
20,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0,0.0,0.43016718054859115,0.1850438032211242,0.0
20,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0,0.0,0.34413374443887296,0.11842803406151953,0.0
20,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0,0.0,0.17206687221943648,0.029607008515379882,0.0
20,Lame Constant MP3 Compression Bitrate 64,12,0.5755,0.33120025000000003,0.0,0.08603343610971824,0.0074017521288449704,0.0
22,Lame MP3 Compression V1,0,0.1125,0.01265625,0.0,0.14274366025053467,0.020375752541720072,0.0
22,Lame MP3 Compression V2,1,0.21425,0.0459030625,0.0,0.12612282309807515,0.01590696650622836,0.0
22,Lame MP3 Compression V3,2,0.256,0.065536,0.0,0.11854567674915979,0.014053077475916284,0.0
22,Lame MP3 Compression V4,3,0.39275,0.1542525625,0.0,0.10681332111212954,0.011409085567002899,0.0
22,Lame MP3 Compression V5,4,0.5625,0.31640625,0.0,0.0897036358081271,0.008046742277197101,0.0
22,Lame MP3 Compression V6,5,0.74075,0.5487105625,0.0,0.07956003666361136,0.006329799433915184,0.0
22,Lame MP3 Compression V7,6,0.79025,0.6244950625,0.0,0.06892758936755271,0.004751012576021965,0.0
22,Lame MP3 Compression V8,7,0.90075,0.8113505625,0.0,0.05976168652612282,0.00357145917644657,0.0
22,Lame MP3 Compression V9,8,0.948,0.898704,0.0,0.04912923923006416,0.0024136821473248753,0.0
22,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0,0.0,0.43018637335777576,0.18506031582271565,0.0
22,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0,0.0,0.34414909868622057,0.11843860212653798,0.0
22,Lame Constant MP3 Compression Bitrate 128,11,0.00975,9.50625E-5,0.0,0.17207454934311028,0.029609650531634495,0.0
22,Lame Constant MP3 Compression Bitrate 64,12,0.60825,0.3699680625,0.0,0.08603727467155514,0.007402412632908624,0.0
23,Lame MP3 Compression V1,0,0.0375,0.00140625,0.0,0.1556812119918916,0.024236639767264295,0.0
23,Lame MP3 Compression V2,1,0.071,0.0050409999999999995,0.0,0.1372452789928518,0.018836266605825727,0.0
23,Lame MP3 Compression V3,2,0.173,0.029928999999999997,0.0,0.13007574949322523,0.016919700606224282,0.0
23,Lame MP3 Compression V4,3,0.2475,0.06125625,0.0,0.11804118211885202,0.01393372067601599,0.0
23,Lame MP3 Compression V5,4,0.4715,0.22231225,0.0,0.10062946761975888,0.010126289753436102,0.0
23,Lame MP3 Compression V6,5,0.65075,0.42347556250000007,0.0,0.08846687293289235,0.00782638760652452,0.0
23,Lame MP3 Compression V7,6,0.72475,0.5252625625,0.0,0.07816067427717913,0.006109091003463291,0.0
23,Lame MP3 Compression V8,7,0.9375,0.87890625,0.0,0.06554998399658594,0.004296800401952673,0.0
23,Lame MP3 Compression V9,8,0.9615,0.9244822500000001,0.0,0.05314200362744052,0.0028240725495389018,0.0
23,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0,0.0,0.4301717699775952,0.18504775168565707,0.0
23,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0,0.0,0.3441374159820762,0.11843056107882055,0.0
23,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0,0.0,0.1720687079910381,0.029607640269705138,0.0
23,Lame Constant MP3 Compression Bitrate 64,12,0.60775,0.36936006250000003,0.0,0.08603435399551905,0.0074019100674262844,0.0
24,Lame MP3 Compression V1,0,0.07125,0.0050765624999999995,0.0,0.1473892187515913,0.021723581804204434,0.0
24,Lame MP3 Compression V2,1,0.061,0.003721,0.0,0.13125706545539725,0.017228417231962438,0.0
24,Lame MP3 Compression V3,2,0.13725,0.018837562500000002,0.0,0.12392426850258176,0.015357224323899977,0.0
24,Lame MP3 Compression V4,3,0.32475,0.1054625625,0.0,0.10925867459695078,0.011937457974682378,0.0
24,Lame MP3 Compression V5,4,0.52875,0.27957656250000007,0.0,0.09447086740877288,0.008924744788965945,0.0
24,Lame MP3 Compression V6,5,0.6945,0.48233025,0.0,0.08261617900172118,0.006825433032844435,0.0
24,Lame MP3 Compression V7,6,0.6995,0.48930025,0.0,0.07516116876635875,0.005649201290325063,0.0
24,Lame MP3 Compression V8,7,0.885,0.7832250000000001,0.0,0.06330648035930705,0.00400771045548333,0.0
24,Lame MP3 Compression V9,8,0.9275,0.86025625,0.0,0.053631262157675504,0.0028763122806253166,0.0
24,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0,0.0,0.4301907545651753,0.1850640853133549,0.0
24,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0,0.0,0.3441526036521403,0.11844101460054716,0.0
24,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0,0.0,0.17207630182607014,0.02961025365013679,0.0
24,Lame Constant MP3 Compression Bitrate 64,12,0.58075,0.3372705625,0.0,0.08603815091303507,0.007402563412534198,0.0
25,Lame MP3 Compression V1,0,0.0545,0.00297025,0.0,0.15183877265792534,0.023055012882265136,0.0
25,Lame MP3 Compression V2,1,0.104,0.010816,0.0,0.13340303634870002,0.017796370107052577,0.0
25,Lame MP3 Compression V3,2,0.16375,0.026814062500000003,0.0,0.12546542766000576,0.01574157353790814,0.0
25,Lame MP3 Compression V4,3,0.2815,0.07924224999999999,0.0,0.11215072921445413,0.012577786063333814,0.0
25,Lame MP3 Compression V5,4,0.501,0.251001,0.0,0.09448314858477985,0.008927065366493587,0.0
25,Lame MP3 Compression V6,5,0.642,0.41216400000000003,0.0,0.08385699501765691,0.007031995613391335,0.0
25,Lame MP3 Compression V7,6,0.74025,0.5479700624999999,0.0,0.07489517875622793,0.005609287800927336,0.0
25,Lame MP3 Compression V8,7,0.921,0.848241,0.0,0.06119640247090077,0.0037449996753804696,0.0
25,Lame MP3 Compression V9,8,0.95675,0.9153705624999999,0.0,0.050634261877073754,0.0025638284758360847,0.0
25,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0,0.0,0.43016718054859115,0.1850438032211242,0.0
25,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0,0.0,0.34413374443887296,0.11842803406151953,0.0
25,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0,0.0,0.17206687221943648,0.029607008515379882,0.0
25,Lame Constant MP3 Compression Bitrate 64,12,0.6145,0.37761025000000004,0.0,0.08603343610971824,0.0074017521288449704,0.0
26,Lame MP3 Compression V1,0,0.07975,0.0063600625,0.0,0.15388882961698497,0.02368177188088543,0.0
26,Lame MP3 Compression V2,1,0.08675,0.007525562499999999,0.0,0.13366051424303851,0.0178651330677135,0.0
26,Lame MP3 Compression V3,2,0.1535,0.02356225,0.0,0.1259788754934386,0.015870677070591307,0.0
26,Lame MP3 Compression V4,3,0.35475,0.1258475625,0.0,0.10959137949429211,0.01201027045946195,0.0
26,Lame MP3 Compression V5,4,0.56575,0.32007306249999995,0.0,0.09410007468259896,0.0088548240552707,0.0
26,Lame MP3 Compression V6,5,0.66925,0.4478955625,0.0,0.07937693374586578,0.006300697610895566,0.0
26,Lame MP3 Compression V7,6,0.65425,0.4280430625,0.0,0.07009495359009922,0.004913302518798164,0.0
26,Lame MP3 Compression V8,7,0.66725,0.44522256250000003,0.0,0.05914861837191934,0.0034985590553069544,0.0
26,Lame MP3 Compression V9,8,0.721,0.519841,0.0,0.04897044702869945,0.002398104682190659,0.0
26,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0,0.0,0.4301717699775952,0.18504775168565707,0.0
26,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0,0.0,0.3441374159820762,0.11843056107882055,0.0
26,Lame Constant MP3 Compression Bitrate 128,11,0.00775,6.0062499999999996E-5,0.0,0.1720687079910381,0.029607640269705138,0.0
26,Lame Constant MP3 Compression Bitrate 64,12,0.562,0.31584400000000007,0.0,0.08603435399551905,0.0074019100674262844,0.0
27,Lame MP3 Compression V1,0,0.0985,0.00970225,0.0,0.147229838580619,0.021676625368475127,0.0
27,Lame MP3 Compression V2,1,0.084,0.007056000000000001,0.0,0.13033041363049577,0.016986016717096118,0.0
27,Lame MP3 Compression V3,2,0.226,0.051076,0.0,0.11752781897131152,0.013812788232153372,0.0
27,Lame MP3 Compression V4,3,0.363,0.131769,0.0,0.10651758756441305,0.011345996460542403,0.0
27,Lame MP3 Compression V5,4,0.50075,0.25075056250000005,0.0,0.09025829234724904,0.008146559337441475,0.0
27,Lame MP3 Compression V6,5,0.74425,0.5539080624999999,0.0,0.07566333443577898,0.005724940177940538,0.0
27,Lame MP3 Compression V7,6,0.69625,0.48476406250000004,0.0,0.07009420575903383,0.004913197680989771,0.0
27,Lame MP3 Compression V8,7,0.6895,0.47541025,0.0,0.06670151817435001,0.004449092526763144,0.0
27,Lame MP3 Compression V9,8,0.85625,0.7331640624999999,0.0,0.05007414836073444,0.0025074203340528438,0.0
27,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0,0.0,0.43016718054859115,0.1850438032211242,0.0
27,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0,0.0,0.34413374443887296,0.11842803406151953,0.0
27,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0,0.0,0.17206687221943648,0.029607008515379882,0.0
27,Lame Constant MP3 Compression Bitrate 64,12,0.5985,0.35820225000000006,0.0,0.08603343610971824,0.0074017521288449704,0.0
28,Lame MP3 Compression V1,0,0.0495,0.00245025,0.0,0.15132666887155796,0.02289976071176215,0.0
28,Lame MP3 Compression V2,1,0.061,0.003721,0.0,0.13417119202825106,0.01800190877028182,0.0
28,Lame MP3 Compression V3,2,0.10875,0.0118265625,0.0,0.12725779091229156,0.016194545347876517,0.0
28,Lame MP3 Compression V4,3,0.22075,0.0487305625,0.0,0.11471124814629098,0.013158670451279946,0.0
28,Lame MP3 Compression V5,4,0.455,0.20702500000000001,0.0,0.09653156373024933,0.009318342796207189,0.0
28,Lame MP3 Compression V6,5,0.6565,0.43099224999999997,0.0,0.08513725448357534,0.00724835210100107,0.0
28,Lame MP3 Compression V7,6,0.6805,0.46308024999999997,0.0,0.07854391823409544,0.006169147091564271,0.0
28,Lame MP3 Compression V8,7,0.8895,0.7912102499999999,0.0,0.06708559601412553,0.004500477192570455,0.0
28,Lame MP3 Compression V9,8,0.935,0.8742250000000001,0.0,0.055493913433122447,0.003079574428122888,0.0
28,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0,0.0,0.43016718054859115,0.1850438032211242,0.0
28,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0,0.0,0.34413374443887296,0.11842803406151953,0.0
28,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0,0.0,0.17206687221943648,0.029607008515379882,0.0
28,Lame Constant MP3 Compression Bitrate 64,12,0.55175,0.3044280625,0.0,0.08603343610971824,0.0074017521288449704,0.0
29,Lame MP3 Compression V1,0,0.07225,0.005220062499999999,0.0,0.1454374753283332,0.02115205922987953,0.0
29,Lame MP3 Compression V2,1,0.14625,0.021389062499999997,0.0,0.12879410227139368,0.016587920779894214,0.0
29,Lame MP3 Compression V3,2,0.19875,0.039501562500000004,0.0,0.12213675304861785,0.01491738644525906,0.0
29,Lame MP3 Compression V4,3,0.318,0.101124,0.0,0.1108704697485357,0.012292261062260971,0.0
29,Lame MP3 Compression V5,4,0.51675,0.26703056250000007,0.0,0.09294683722567773,0.008639114550256632,0.0
29,Lame MP3 Compression V6,5,0.69725,0.48615756250000003,0.0,0.0832168652846977,0.006925046667811525,0.0
29,Lame MP3 Compression V7,6,0.762,0.580644,0.0,0.07259071171757477,0.005269411427664046,0.0
29,Lame MP3 Compression V8,7,0.8955,0.8019202499999999,0.0,0.0615804803106763,0.0037921555552935912,0.0
29,Lame MP3 Compression V9,8,0.94475,0.8925525624999999,0.0,0.051743820080869724,0.0026774229165614167,0.0
29,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0,0.0,0.43016718054859115,0.1850438032211242,0.0
29,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0,0.0,0.34413374443887296,0.11842803406151953,0.0
29,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0,0.0,0.17206687221943648,0.029607008515379882,0.0
29,Lame Constant MP3 Compression Bitrate 64,12,0.57625,0.33206406250000003,0.0,0.08603343610971824,0.0074017521288449704,0.0
30,Lame MP3 Compression V1,0,0.0615,0.00378225,0.0,0.15007791096762366,0.022523379360405972,0.0
30,Lame MP3 Compression V2,1,0.162,0.026244,0.0,0.1324791982808665,0.01755073797714114,0.0
30,Lame MP3 Compression V3,2,0.20575,0.0423330625,0.0,0.12490197476295715,0.015600503299686387,0.0
30,Lame MP3 Compression V4,3,0.31525,0.09938256249999998,0.0,0.11268064650826468,0.0126969280975205,0.0
30,Lame MP3 Compression V5,4,0.56075,0.31444056249999996,0.0,0.0955707869516952,0.009133775318566314,0.0
30,Lame MP3 Compression V6,5,0.66125,0.4372515625,0.0,0.08493823137011274,0.007214503148282803,0.0
30,Lame MP3 Compression V7,6,0.76275,0.5817875625000001,0.0,0.07772764769984418,0.006041587216951092,0.0
30,Lame MP3 Compression V8,7,0.9405,0.88454025,0.0,0.061717707686197026,0.0038090754420388637,0.0
30,Lame MP3 Compression V9,8,0.96375,0.9288140625,0.0,0.05124810314801047,0.0026263680762691204,0.0
30,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0,0.0,0.4301907545651753,0.1850640853133549,0.0
30,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0,0.0,0.3441526036521403,0.11844101460054716,0.0
30,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0,0.0,0.17207630182607014,0.02961025365013679,0.0
30,Lame Constant MP3 Compression Bitrate 64,12,0.5715,0.32661225,0.0,0.08603815091303507,0.007402563412534198,0.0
31,Lame MP3 Compression V1,0,0.05825,0.0033930625000000002,0.0,0.14494495310065283,0.02100903942935045,0.0
31,Lame MP3 Compression V2,1,0.136,0.018496000000000002,0.0,0.1290572263695526,0.016655767678201944,0.0
31,Lame MP3 Compression V3,2,0.1925,0.03705625,0.0,0.1212355762865494,0.014698064957531742,0.0
31,Lame MP3 Compression V4,3,0.3325,0.11055625000000001,0.0,0.10583670268563689,0.011201407635367897,0.0
31,Lame MP3 Compression V5,4,0.481,0.23136099999999998,0.0,0.09031561580217744,0.008156910457726523,0.0
31,Lame MP3 Compression V6,5,0.69425,0.48198306250000006,0.0,0.07870535396021958,0.006194532742003452,0.0
31,Lame MP3 Compression V7,6,0.6935,0.48094225,0.0,0.07112813044231024,0.0050592109402183005,0.0
31,Lame MP3 Compression V8,7,0.84925,0.7212255624999999,0.0,0.0640397600545886,0.004101090867849281,0.0
31,Lame MP3 Compression V9,8,0.869,0.755161,0.0,0.05231237715018994,0.0027365848031037144,0.0
31,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0,0.0,0.4301907545651753,0.1850640853133549,0.0
31,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0,0.0,0.3441526036521403,0.11844101460054716,0.0
31,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0,0.0,0.17207630182607014,0.02961025365013679,0.0
31,Lame Constant MP3 Compression Bitrate 64,12,0.532,0.28302400000000005,0.0,0.08603815091303507,0.007402563412534198,0.0
32,Lame MP3 Compression V1,0,0.06075,0.0036905625,0.0,0.1547220157044068,0.023938902143634706,0.0
32,Lame MP3 Compression V2,1,0.05275,0.0027825625,0.0,0.13834543584311887,0.01913945961862252,0.0
32,Lame MP3 Compression V3,2,0.095,0.009025,0.0,0.1305237857601157,0.01703645864915258,0.0
32,Lame MP3 Compression V4,3,0.25675,0.06592056249999999,0.0,0.11659147154976626,0.013593571238139956,0.0
32,Lame MP3 Compression V5,4,0.5305,0.28143025,0.0,0.09850390573282139,0.009703019444620563,0.0
32,Lame MP3 Compression V6,5,0.666,0.44355600000000006,0.0,0.08774913686869201,0.0076999110212004436,0.0
32,Lame MP3 Compression V7,6,0.8085,0.65367225,0.0,0.07186141013759179,0.0051640622669631795,0.0
32,Lame MP3 Compression V8,7,0.87875,0.7722015625,0.0,0.06147328112110318,0.003778964291794181,0.0
32,Lame MP3 Compression V9,8,0.91525,0.8376825625000001,0.0,0.05138050087076964,0.0026399558697311597,0.0
32,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0,0.0,0.4301907545651753,0.1850640853133549,0.0
32,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0,0.0,0.3441526036521403,0.11844101460054716,0.0
32,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0,0.0,0.17207630182607014,0.02961025365013679,0.0
32,Lame Constant MP3 Compression Bitrate 64,12,0.68625,0.47093906250000006,0.0,0.08603815091303507,0.007402563412534198,0.0
33,Lame MP3 Compression V1,0,0.12025,0.014460062499999999,0.0,0.14492691774245173,0.021003811486327368,0.0
33,Lame MP3 Compression V2,1,0.13775,0.018975062500000004,0.0,0.12853942174330524,0.01652238294210329,0.0
33,Lame MP3 Compression V3,2,0.21025,0.044205062499999996,0.0,0.12085778299370532,0.014606603710153567,0.0
33,Lame MP3 Compression V4,3,0.345,0.11902499999999998,0.0,0.1083111063693588,0.011731295762954556,0.0
33,Lame MP3 Compression V5,4,0.5725,0.32775625,0.0,0.09115544649525233,0.008309315425748809,0.0
33,Lame MP3 Compression V6,5,0.7495,0.5617502500000001,0.0,0.08065720687079911,0.006505585020198883,0.0
33,Lame MP3 Compression V7,6,0.78775,0.6205500624999999,0.0,0.07067107649631922,0.0049944010531486034,0.0
33,Lame MP3 Compression V8,7,0.8945,0.8001302499999999,0.0,0.06132508268430598,0.0037607657662369655,0.0
33,Lame MP3 Compression V9,8,0.94175,0.8868930625,0.0,0.051189587111917206,0.00262037382868856,0.0
33,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0,0.0,0.4301717699775952,0.18504775168565707,0.0
33,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0,0.0,0.3441374159820762,0.11843056107882055,0.0
33,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0,0.0,0.1720687079910381,0.029607640269705138,0.0
33,Lame Constant MP3 Compression Bitrate 64,12,0.59775,0.3573050625,0.0,0.08603435399551905,0.0074019100674262844,0.0
34,Lame MP3 Compression V1,0,0.08,0.0064,0.0,0.14876614993972112,0.022131367367887587,0.0
34,Lame MP3 Compression V2,1,0.1405,0.019740250000000004,0.0,0.1316106730964142,0.017321369272891202,0.0
34,Lame MP3 Compression V3,2,0.19625,0.0385140625,0.0,0.12418516819408733,0.015421955999393758,0.0
34,Lame MP3 Compression V4,3,0.32,0.1024,0.0,0.11189467732127044,0.012520418812831233,0.0
34,Lame MP3 Compression V5,4,0.5265,0.27720225,0.0,0.09422709669159617,0.008878745750927413,0.0
34,Lame MP3 Compression V6,5,0.74125,0.5494515624999999,0.0,0.08168055392559559,0.006671712889592129,0.0
34,Lame MP3 Compression V7,6,0.73175,0.5354580625,0.0,0.07643149011533004,0.005841772681249794,0.0
34,Lame MP3 Compression V8,7,0.90875,0.8258265624999999,0.0,0.06478112897547236,0.004196594671336785,0.0
34,Lame MP3 Compression V9,8,0.9435,0.89019225,0.0,0.053546852162038173,0.002867265376463172,0.0
34,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0,0.0,0.43016718054859115,0.1850438032211242,0.0
34,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0,0.0,0.34413374443887296,0.11842803406151953,0.0
34,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0,0.0,0.17206687221943648,0.029607008515379882,0.0
34,Lame Constant MP3 Compression Bitrate 64,12,0.58175,0.3384330625,0.0,0.08603343610971824,0.0074017521288449704,0.0
35,Lame MP3 Compression V1,0,0.048,0.002304,0.0,0.14665593905630978,0.021507964460488048,0.0
35,Lame MP3 Compression V2,1,0.137,0.018769000000000004,0.0,0.12954607949974029,0.01678218671375303,0.0
35,Lame MP3 Compression V3,2,0.19425,0.037733062500000004,0.0,0.12148000285164326,0.014757391092835255,0.0
35,Lame MP3 Compression V4,3,0.3605,0.12996025,0.0,0.10730326207619999,0.011513990052193659,0.0
35,Lame MP3 Compression V5,4,0.5345,0.28569025,0.0,0.09288209473566285,0.008627083522484648,0.0
35,Lame MP3 Compression V6,5,0.742,0.5505639999999999,0.0,0.07992748678568883,0.006388403143876462,0.0
